postal_code,locality,municipality_code,municipality_name,county_code,county_name
29100,Kristianstad,,,,"Skåne län"
29102,Kristianstad,,,,"Skåne län"
29103,Kristianstad,,,,"Skåne län"
29105,Kristianstad,,,,"Skåne län"
29107,Kristianstad,,,,"Skåne län"
29108,Kristianstad,,,,"Skåne län"
29109,Kristianstad,,,,"Skåne län"
29111,Färlöv,,,,"Skåne län"
29112,Önnestad,,,,"Skåne län"
29113,"Gärds Köpinge",,,,"Skåne län"
29114,Rinkaby,,,,"Skåne län"
29115,Kristianstad,,,,"Skåne län"
29116,Kristianstad,,,,"Skåne län"
29117,Kristianstad,,,,"Skåne län"
29121,Kristianstad,,,,"Skåne län"
29122,Kristianstad,,,,"Skåne län"
29123,Kristianstad,,,,"Skåne län"
29125,Kristianstad,,,,"Skåne län"
29126,Kristianstad,,,,"Skåne län"
29128,Kristiansstad,,,,"Skåne län"
29129,Kristianstad,,,,"Skåne län"
29130,Kristianstad,,,,"Skåne län"
29131,Kristianstad,,,,"Skåne län"
29132,Kristianstad,,,,"Skåne län"
29133,Kristianstad,,,,"Skåne län"
29134,Kristianstad,,,,"Skåne län"
29135,Kristianstad,,,,"Skåne län"
29136,Kristianstad,,,,"Skåne län"
29137,Kristianstad,,,,"Skåne län"
29138,Kristianstad,,,,"Skåne län"
29139,Kristianstad,,,,"Skåne län"
29140,Kristianstad,,,,"Skåne län"
29141,Kristianstad,,,,"Skåne län"
29142,Kristianstad,,,,"Skåne län"
29143,Kristianstad,,,,"Skåne län"
29144,Kristianstad,,,,"Skåne län"
29145,Kristianstad,,,,"Skåne län"
29146,Kristianstad,,,,"Skåne län"
29147,Kristianstad,,,,"Skåne län"
29148,Kristianstad,,,,"Skåne län"
29149,Kristianstad,,,,"Skåne län"
29150,Kristianstad,,,,"Skåne län"
29151,Kristianstad,,,,"Skåne län"
29153,Kristianstad,,,,"Skåne län"
29154,Kristianstad,,,,"Skåne län"
29155,Arkelstorp,,,,"Skåne län"
29156,Arkelstorp,,,,"Skåne län"
29157,Arkelstorp,,,,"Skåne län"
29158,Kristianstad,,,,"Skåne län"
29159,Kristianstad,,,,"Skåne län"
29160,Kristianstad,,,,"Skåne län"
29161,Kristianstad,,,,"Skåne län"
29162,Kristianstad,,,,"Skåne län"
29163,Kristianstad,,,,"Skåne län"
29165,Kristianstad,,,,"Skåne län"
29166,Kristianstad,,,,"Skåne län"
29167,Fjälkinge,,,,"Skåne län"
29168,Fjälkinge,,,,"Skåne län"
29169,Fjälkinge,,,,"Skåne län"
29170,Kristianstad,,,,"Skåne län"
29173,Önnestad,,,,"Skåne län"
29175,Färlöv,,,,"Skåne län"
29176,Rinkaby,,,,"Skåne län"
29177,"Gärds Köpinge",,,,"Skåne län"
29180,Kristianstad,,,,"Skåne län"
29181,Kristianstad,,,,"Skåne län"
29184,Kristianstad,,,,"Skåne län"
29185,Kristianstad,,,,"Skåne län"
29186,Kristianstad,,,,"Skåne län"
29187,Kristianstad,,,,"Skåne län"
29188,Kristianstad,,,,"Skåne län"
29189,Kristianstad,,,,"Skåne län"
29191,Kristianstad,,,,"Skåne län"
29192,Kristianstad,,,,"Skåne län"
29193,Önnestad,,,,"Skåne län"
29194,Kristianstad,,,,"Skåne län"
29195,Färlöv,,,,"Skåne län"
29196,Kristianstad,,,,"Skåne län"
29197,"Gärds Köpinge",,,,"Skåne län"
29198,"Villands Vånga",,,,"Skåne län"
29395,Vilshult,,,,"Skåne län"
29594,Näsum,,,,"Skåne län"
29600,Åhus,,,,"Skåne län"
29602,Yngsjö,,,,"Skåne län"
29603,Yngsjö,,,,"Skåne län"
29621,Åhus,,,,"Skåne län"
29622,Åhus,,,,"Skåne län"
29623,Åhus,,,,"Skåne län"
29624,Åhus,,,,"Skåne län"
29625,Åhus,,,,"Skåne län"
29631,Åhus,,,,"Skåne län"
29632,Åhus,,,,"Skåne län"
29633,Åhus,,,,"Skåne län"
29634,Åhus,,,,"Skåne län"
29635,Åhus,,,,"Skåne län"
29637,Åhus,,,,"Skåne län"
29638,Åhus,,,,"Skåne län"
29639,Åhus,,,,"Skåne län"
29641,Åhus,,,,"Skåne län"
29672,Yngsjö,,,,"Skåne län"
29680,Åhus,,,,"Skåne län"
29681,Åhus,,,,"Skåne län"
29685,Åhus,,,,"Skåne län"
29686,Åhus,,,,"Skåne län"
29691,Åhus,,,,"Skåne län"
29692,Yngsjö,,,,"Skåne län"
29701,Degeberga,,,,"Skåne län"
29702,Everöd,,,,"Skåne län"
29721,Degeberga,,,,"Skåne län"
29722,Degeberga,,,,"Skåne län"
29731,Degeberga,,,,"Skåne län"
29732,Degeberga,,,,"Skåne län"
29772,Everöd,,,,"Skåne län"
29791,Vittskövle,,,,"Skåne län"
29792,Everöd,,,,"Skåne län"
29793,Huaröd,,,,"Skåne län"
29794,Degeberga,,,,"Skåne län"
29796,"Östra Sönnarslöv",,,,"Skåne län"
29801,Tollarp,,,,"Skåne län"
29820,Tollarp,,,,"Skåne län"
29821,Tollarp,,,,"Skåne län"
29831,Tollarp,,,,"Skåne län"
29832,Tollarp,,,,"Skåne län"
29833,Tollarp,,,,"Skåne län"
29834,Tollarp,,,,"Skåne län"
29891,Tollarp,,,,"Skåne län"
29892,Tollarp,,,,"Skåne län"
29893,Huaröd,,,,"Skåne län"
29894,Linderöd,,,,"Skåne län"
29896,"Östra Sönnarslöv",,,,"Skåne län"
27200,Simrishamn,,,,"Skåne län"
27203,Gärsnäs,,,,"Skåne län"
27221,Simrishamn,,,,"Skåne län"
27222,Simrishamn,,,,"Skåne län"
27223,Simrishamn,,,,"Skåne län"
27224,Simrishamn,,,,"Skåne län"
27231,Simrishamn,,,,"Skåne län"
27232,Simrishamn,,,,"Skåne län"
27233,Simrishamn,,,,"Skåne län"
27234,Simrishamn,,,,"Skåne län"
27235,Simrishamn,,,,"Skåne län"
27236,Simrishamn,,,,"Skåne län"
27237,Simrishamn,,,,"Skåne län"
27238,Brantevik,,,,"Skåne län"
27239,Simrishamn,,,,"Skåne län"
27261,Gärsnäs,,,,"Skåne län"
27280,Simrishamn,,,,"Skåne län"
27281,Simrishamn,,,,"Skåne län"
27291,Simrishamn,,,,"Skåne län"
27292,Simrishamn,,,,"Skåne län"
27293,Tommarp,,,,"Skåne län"
27294,Simrishamn,,,,"Skåne län"
27295,Simrishamn,,,,"Skåne län"
27296,Gärsnäs,,,,"Skåne län"
27297,Gärsnäs,,,,"Skåne län"
27398,Smedstorp,,,,"Skåne län"
27602,Hammenhög,,,,"Skåne län"
27603,Skillinge,,,,"Skåne län"
27621,Borrby,,,,"Skåne län"
27630,Borrby,,,,"Skåne län"
27635,Borrby,,,,"Skåne län"
27636,Borrby,,,,"Skåne län"
27637,Borrby,,,,"Skåne län"
27650,Hammenhög,,,,"Skåne län"
27655,Hammenhög,,,,"Skåne län"
27656,Hammenhög,,,,"Skåne län"
27660,Skillinge,,,,"Skåne län"
27721,Kivik,,,,"Skåne län"
27730,Kivik,,,,"Skåne län"
27731,Kivik,,,,"Skåne län"
27732,Kivik,,,,"Skåne län"
27735,Kivik,,,,"Skåne län"
27736,Vitaby,,,,"Skåne län"
27737,Kivik,,,,"Skåne län"
27740,"Sankt Olof",,,,"Skåne län"
27745,"Sankt Olof",,,,"Skåne län"
27755,Brösarp,,,,"Skåne län"
27756,Brösarp,,,,"Skåne län"
29795,Degeberga,,,,"Skåne län"
26039,Hasslarp,,,,"Skåne län"
26083,Vejbystrand,,,,"Skåne län"
26091,Förslöv,,,,"Skåne län"
26200,Ängelholm,,,,"Skåne län"
26201,Ängelholm,,,,"Skåne län"
26210,Ängelholm,,,,"Skåne län"
26221,Ängelholm,,,,"Skåne län"
26222,Ängelholm,,,,"Skåne län"
26223,Ängelholm,,,,"Skåne län"
26224,Ängelholm,,,,"Skåne län"
26230,Ângelholm,,,,"Skåne län"
26231,Ängelholm,,,,"Skåne län"
26232,Ängelholm,,,,"Skåne län"
26233,Ängelholm,,,,"Skåne län"
26234,Ängelholm,,,,"Skåne län"
26235,Ängelholm,,,,"Skåne län"
26236,Ängelholm,,,,"Skåne län"
26237,Ängelholm,,,,"Skåne län"
26241,Ängelholm,,,,"Skåne län"
26242,Ängelholm,,,,"Skåne län"
26243,Ängelholm,,,,"Skåne län"
26244,Ängelholm,,,,"Skåne län"
26250,Ängelholm,,,,"Skåne län"
26251,Ängelholm,,,,"Skåne län"
26252,Ängelholm,,,,"Skåne län"
26253,Ängelholm,,,,"Skåne län"
26254,Ängelholm,,,,"Skåne län"
26255,Ängelholm,,,,"Skåne län"
26257,Ängelholm,,,,"Skåne län"
26260,Ängelholm,,,,"Skåne län"
26261,Ängelholm,,,,"Skåne län"
26262,Ängelholm,,,,"Skåne län"
26263,Ängelholm,,,,"Skåne län"
26264,Ängelholm,,,,"Skåne län"
26265,Ängelholm,,,,"Skåne län"
26266,Ängelholm,,,,"Skåne län"
26267,Ängelholm,,,,"Skåne län"
26268,Ängelholm,,,,"Skåne län"
26270,Strövelstorp,,,,"Skåne län"
26271,Ängelholm,,,,"Skåne län"
26272,Ängelholm,,,,"Skåne län"
26273,Ängelholm,,,,"Skåne län"
26278,Ängelholm,,,,"Skåne län"
26279,Ängelholm,,,,"Skåne län"
26280,Ängelholm,,,,"Skåne län"
26281,Ängelholm,,,,"Skåne län"
26282,Ängelholm,,,,"Skåne län"
26284,Ängelholm,,,,"Skåne län"
26291,Ängelholm,,,,"Skåne län"
26292,Ängelholm,,,,"Skåne län"
26293,Ängelholm,,,,"Skåne län"
26294,Ängelholm,,,,"Skåne län"
26295,Ängelholm,,,,"Skåne län"
26296,Ängelholm,,,,"Skåne län"
26602,Vejbystrand,,,,"Skåne län"
26607,Hjärnarp,,,,"Skåne län"
26621,Munka-Ljungby,,,,"Skåne län"
26631,Munka-Ljungby,,,,"Skåne län"
26632,Munka-Ljungby,,,,"Skåne län"
26633,Munka-Ljungby,,,,"Skåne län"
26634,Munka-Ljungby,,,,"Skåne län"
26651,Vejbystrand,,,,"Skåne län"
26652,Vejbystrand,,,,"Skåne län"
26653,Vejbystrand,,,,"Skåne län"
26654,Vejbystrand,,,,"Skåne län"
26655,Vejbystrand,,,,"Skåne län"
26675,Hjärnarp,,,,"Skåne län"
26691,Munka-Ljungby,,,,"Skåne län"
26692,Munka-Ljungby,,,,"Skåne län"
26693,Munka-Ljungby,,,,"Skåne län"
26694,Munka-Ljungby,,,,"Skåne län"
26697,Hjärnarp,,,,"Skåne län"
26698,Hjärnarp,,,,"Skåne län"
26971,Förslöv,,,,"Skåne län"
26972,Förslöv,,,,"Skåne län"
26973,Förslöv,,,,"Skåne län"
24040,Tjörnarp,,,,"Skåne län"
24371,Tjörnarp,,,,"Skåne län"
24372,Tjörnarp,,,,"Skåne län"
24373,Tjörnarp,,,,"Skåne län"
28010,Sösdala,,,,"Skåne län"
28020,Bjärnum,,,,"Skåne län"
28022,Vittsjö,,,,"Skåne län"
28023,Hästveda,,,,"Skåne län"
28102,Hässleholm,,,,"Skåne län"
28103,Tormestorp,,,,"Skåne län"
28108,Hässleholm,,,,"Skåne län"
28110,Hässleholm,,,,"Skåne län"
28111,Hässleholm,,,,"Skåne län"
28121,Hässleholm,,,,"Skåne län"
28122,Hässleholm,,,,"Skåne län"
28123,Hässleholm,,,,"Skåne län"
28124,Hässleholm,,,,"Skåne län"
28125,Hässleholm,,,,"Skåne län"
28126,Hässleholm,,,,"Skåne län"
28130,Hässleholm,,,,"Skåne län"
28131,Hässleholm,,,,"Skåne län"
28132,Hässleholm,,,,"Skåne län"
28133,Hässleholm,,,,"Skåne län"
28134,Hässleholm,,,,"Skåne län"
28135,Hässleholm,,,,"Skåne län"
28136,Hässleholm,,,,"Skåne län"
28137,Hässleholm,,,,"Skåne län"
28138,Hässleholm,,,,"Skåne län"
28139,Hässleholm,,,,"Skåne län"
28140,Hässleholm,,,,"Skåne län"
28141,Hässleholm,,,,"Skåne län"
28142,Hässleholm,,,,"Skåne län"
28143,Hässleholm,,,,"Skåne län"
28144,Stoby,,,,"Skåne län"
28145,Hässleholm,,,,"Skåne län"
28146,Tormestorp,,,,"Skåne län"
28147,Hässleholm,,,,"Skåne län"
28148,Hässleholm,,,,"Skåne län"
28149,Hässleholm,,,,"Skåne län"
28150,Hässleholm,,,,"Skåne län"
28151,Hässleholm,,,,"Skåne län"
28152,Hässleholm,,,,"Skåne län"
28153,Finja,,,,"Skåne län"
28154,Hässleholm,,,,"Skåne län"
28180,Hässleholm,,,,"Skåne län"
28181,Hässleholm,,,,"Skåne län"
28182,Hässleholm,,,,"Skåne län"
28183,Hässleholm,,,,"Skåne län"
28185,Hässleholm,,,,"Skåne län"
28187,Ballingslöv,,,,"Skåne län"
28191,Hässleholm,,,,"Skåne län"
28192,Hässleholm,,,,"Skåne län"
28193,Finja,,,,"Skåne län"
28195,Vankiva,,,,"Skåne län"
28197,Ballingslöv,,,,"Skåne län"
28203,Bjärnum,,,,"Skåne län"
28204,Vittsjö,,,,"Skåne län"
28205,Sösdala,,,,"Skåne län"
28206,Hästveda,,,,"Skåne län"
28221,Tyringe,,,,"Skåne län"
28222,Tyringe,,,,"Skåne län"
28223,Tyringe,,,,"Skåne län"
28224,Tyringe,,,,"Skåne län"
28231,Tyringe,,,,"Skåne län"
28232,Tyringe,,,,"Skåne län"
28233,Tyringe,,,,"Skåne län"
28234,Tyringe,,,,"Skåne län"
28235,Tyringe,,,,"Skåne län"
28261,Bjärnum,,,,"Skåne län"
28262,Bjärnum,,,,"Skåne län"
28263,Bjärnum,,,,"Skåne län"
28264,Bjärnum,,,,"Skåne län"
28265,Bjärnum,,,,"Skåne län"
28266,Vittsjö,,,,"Skåne län"
28267,Vittsjö,,,,"Skåne län"
28268,Vittsjö,,,,"Skåne län"
28269,Vittsjö,,,,"Skåne län"
28271,Sösdala,,,,"Skåne län"
28272,Sösdala,,,,"Skåne län"
28273,Sösdala,,,,"Skåne län"
28274,Hästveda,,,,"Skåne län"
28275,Hästveda,,,,"Skåne län"
28276,Hästveda,,,,"Skåne län"
28291,Tyringe,,,,"Skåne län"
28292,"Västra Torup",,,,"Skåne län"
28293,Röke,,,,"Skåne län"
28294,Hörja,,,,"Skåne län"
28295,Tyringe,,,,"Skåne län"
28821,Vinslöv,,,,"Skåne län"
28822,Vinslöv,,,,"Skåne län"
28831,Vinslöv,,,,"Skåne län"
28832,Vinslöv,,,,"Skåne län"
28833,Vinslöv,,,,"Skåne län"
28834,Vinslöv,,,,"Skåne län"
28890,Vinslöv,,,,"Skåne län"
28893,Nävlinge,,,,"Skåne län"
20001,Malmö,,,,"Skåne län"
20002,Malmö,,,,"Skåne län"
20003,Malmö,,,,"Skåne län"
20004,Malmö,,,,"Skåne län"
20005,Malmö,,,,"Skåne län"
20006,Malmö,,,,"Skåne län"
20007,Malmö,,,,"Skåne län"
20010,Malmö,,,,"Skåne län"
20011,Malmö,,,,"Skåne län"
20021,Malmö,,,,"Skåne län"
20022,Malmö,,,,"Skåne län"
20024,Malmö,,,,"Skåne län"
20025,Malmö,,,,"Skåne län"
20031,Malmö,,,,"Skåne län"
20032,Malmö,,,,"Skåne län"
20039,Malmö,,,,"Skåne län"
20040,Malmö,,,,"Skåne län"
20041,Malmö,,,,"Skåne län"
20042,Malmö,,,,"Skåne län"
20043,Malmö,,,,"Skåne län"
20045,Malmö,,,,"Skåne län"
20046,Malmö,,,,"Skåne län"
20049,Malmö,,,,"Skåne län"
20060,Limhamn,,,,"Skåne län"
20061,Limhamn,,,,"Skåne län"
20062,Limhamn,,,,"Skåne län"
20070,Malmö,,,,"Skåne län"
20071,Malmö,,,,"Skåne län"
20072,Malmö,,,,"Skåne län"
20073,Malmö,,,,"Skåne län"
20074,Malmö,,,,"Skåne län"
20110,Malmö,,,,"Skåne län"
20120,Malmö,,,,"Skåne län"
20121,Malmö,,,,"Skåne län"
20122,Malmö,,,,"Skåne län"
20123,Malmö,,,,"Skåne län"
20124,Malmö,,,,"Skåne län"
20125,Malmö,,,,"Skåne län"
20126,Malmö,,,,"Skåne län"
20180,Malmö,,,,"Skåne län"
20210,Malmö,,,,"Skåne län"
20211,Malmö,,,,"Skåne län"
20212,Malmö,,,,"Skåne län"
20213,Malmö,,,,"Skåne län"
20214,Malmö,,,,"Skåne län"
20215,Malmö,,,,"Skåne län"
20219,Malmö,,,,"Skåne län"
20220,Malmö,,,,"Skåne län"
20221,Malmö,,,,"Skåne län"
20222,Malmö,,,,"Skåne län"
20223,Malmö,,,,"Skåne län"
20224,Malmö,,,,"Skåne län"
20225,Malmö,,,,"Skåne län"
20226,Malmö,,,,"Skåne län"
20227,Malmö,,,,"Skåne län"
20228,Malmö,,,,"Skåne län"
20229,Malmö,,,,"Skåne län"
20230,Malmö,,,,"Skåne län"
20240,Malmö,,,,"Skåne län"
20250,Malmö,,,,"Skåne län"
20260,Malmö,,,,"Skåne län"
20270,Malmö,,,,"Skåne län"
20271,Malmö,,,,"Skåne län"
20280,Malmö,,,,"Skåne län"
20310,Malmö,,,,"Skåne län"
20311,Malmö,,,,"Skåne län"
20312,Malmö,,,,"Skåne län"
20313,Malmö,,,,"Skåne län"
20314,Malmö,,,,"Skåne län"
20315,Malmö,,,,"Skåne län"
20320,Malmö,,,,"Skåne län"
20501,Malmö,,,,"Skåne län"
20502,Malmö,,,,"Skåne län"
20503,Malmö,,,,"Skåne län"
20504,Malmö,,,,"Skåne län"
20505,Malmö,,,,"Skåne län"
20506,Malmö,,,,"Skåne län"
20507,Malmö,,,,"Skåne län"
20508,Malmö,,,,"Skåne län"
20509,Malmö,,,,"Skåne län"
20510,Malmö,,,,"Skåne län"
20511,Malmö,,,,"Skåne län"
20512,Malmö,,,,"Skåne län"
20513,Malmö,,,,"Skåne län"
20514,Malmö,,,,"Skåne län"
20515,Malmö,,,,"Skåne län"
20516,Malmö,,,,"Skåne län"
20517,Malmö,,,,"Skåne län"
20518,Malmö,,,,"Skåne län"
20519,Malmö,,,,"Skåne län"
20520,Malmö,,,,"Skåne län"
20521,Malmö,,,,"Skåne län"
20522,Malmö,,,,"Skåne län"
20523,Malmö,,,,"Skåne län"
20525,Malmö,,,,"Skåne län"
20526,Malmö,,,,"Skåne län"
20528,Malmö,,,,"Skåne län"
20529,Malmö,,,,"Skåne län"
20530,Malmö,,,,"Skåne län"
20531,Malmö,,,,"Skåne län"
20533,Malmö,,,,"Skåne län"
20535,Malmö,,,,"Skåne län"
20536,Malmö,,,,"Skåne län"
20537,Malmö,,,,"Skåne län"
20538,Malmö,,,,"Skåne län"
20539,Malmö,,,,"Skåne län"
20540,Malmö,,,,"Skåne län"
20541,Malmö,,,,"Skåne län"
20542,Malmö,,,,"Skåne län"
20543,Malmö,,,,"Skåne län"
20544,Malmö,,,,"Skåne län"
20545,Malmö,,,,"Skåne län"
20547,Malmö,,,,"Skåne län"
20550,Malmö,,,,"Skåne län"
20552,Malmö,,,,"Skåne län"
20555,Malmö,,,,"Skåne län"
20556,Malmö,,,,"Skåne län"
20557,Malmö,,,,"Skåne län"
20558,Malmö,,,,"Skåne län"
20559,Malmö,,,,"Skåne län"
20560,Malmö,,,,"Skåne län"
20565,Malmö,,,,"Skåne län"
20570,Malmö,,,,"Skåne län"
20574,Malmö,,,,"Skåne län"
20575,Malmö,,,,"Skåne län"
20576,Malmö,,,,"Skåne län"
20577,Malmö,,,,"Skåne län"
20578,Malmö,,,,"Skåne län"
20579,Malmö,,,,"Skåne län"
20580,Malmö,,,,"Skåne län"
20581,Malmö,,,,"Skåne län"
20585,Malmö,,,,"Skåne län"
20590,Malmö,,,,"Skåne län"
20595,Malmö,,,,"Skåne län"
20701,Malmö,,,,"Skåne län"
20702,Malmö,,,,"Skåne län"
20703,Malmö,,,,"Skåne län"
20704,Malmö,,,,"Skåne län"
20705,Malmö,,,,"Skåne län"
20706,Malmö,,,,"Skåne län"
20707,Malmö,,,,"Skåne län"
20708,Malmö,,,,"Skåne län"
20709,Malmö,,,,"Skåne län"
20710,Malmö,,,,"Skåne län"
20711,Malmö,,,,"Skåne län"
20712,Malmö,,,,"Skåne län"
20713,Malmö,,,,"Skåne län"
20714,Malmö,,,,"Skåne län"
20715,Malmö,,,,"Skåne län"
20716,Malmö,,,,"Skåne län"
20717,Malmö,,,,"Skåne län"
20718,Malmö,,,,"Skåne län"
20719,Malmö,,,,"Skåne län"
20720,Malmö,,,,"Skåne län"
20721,Malmö,,,,"Skåne län"
20722,Malmö,,,,"Skåne län"
20723,Malmö,,,,"Skåne län"
20724,Malmö,,,,"Skåne län"
20725,Malmö,,,,"Skåne län"
20726,Malmö,,,,"Skåne län"
20727,Malmö,,,,"Skåne län"
20728,Malmö,,,,"Skåne län"
20791,Malmö,,,,"Skåne län"
20792,Malmö,,,,"Skåne län"
20794,Malmö,,,,"Skåne län"
20795,Malmö,,,,"Skåne län"
20797,Malmö,,,,"Skåne län"
20798,Malmö,,,,"Skåne län"
20799,Malmö,,,,"Skåne län"
20800,Malmö,,,,"Skåne län"
20801,Malmö,,,,"Skåne län"
20802,Malmö,,,,"Skåne län"
20803,Malmö,,,,"Skåne län"
20804,Malmö,,,,"Skåne län"
20805,Malmö,,,,"Skåne län"
20806,Malmö,,,,"Skåne län"
20807,Malmö,,,,"Skåne län"
20808,Malmö,,,,"Skåne län"
20809,Malmö,,,,"Skåne län"
20810,Malmö,,,,"Skåne län"
20811,Malmö,,,,"Skåne län"
20812,Malmö,,,,"Skåne län"
20813,Malmö,,,,"Skåne län"
20814,Malmö,,,,"Skåne län"
20815,Malmö,,,,"Skåne län"
20816,Malmö,,,,"Skåne län"
20817,Malmö,,,,"Skåne län"
20818,Malmö,,,,"Skåne län"
20819,Malmö,,,,"Skåne län"
20820,Malmö,,,,"Skåne län"
20821,Malmö,,,,"Skåne län"
20822,Malmö,,,,"Skåne län"
20823,Malmö,,,,"Skåne län"
20824,Malmö,,,,"Skåne län"
20825,Malmö,,,,"Skåne län"
20826,Malmö,,,,"Skåne län"
20827,Malmö,,,,"Skåne län"
20828,Malmö,,,,"Skåne län"
20829,Malmö,,,,"Skåne län"
20830,Malmö,,,,"Skåne län"
20831,Malmö,,,,"Skåne län"
20832,Malmö,,,,"Skåne län"
20833,Malmö,,,,"Skåne län"
20834,Malmö,,,,"Skåne län"
20835,Malmö,,,,"Skåne län"
20836,Malmö,,,,"Skåne län"
20837,Malmö,,,,"Skåne län"
20838,Malmö,,,,"Skåne län"
20839,Malmö,,,,"Skåne län"
20840,Malmö,,,,"Skåne län"
20841,Malmö,,,,"Skåne län"
20842,Malmö,,,,"Skåne län"
20843,Malmö,,,,"Skåne län"
20844,Malmö,,,,"Skåne län"
20845,Malmö,,,,"Skåne län"
20846,Malmö,,,,"Skåne län"
20847,Malmö,,,,"Skåne län"
20848,Malmö,,,,"Skåne län"
20849,Malmö,,,,"Skåne län"
20850,Malmö,,,,"Skåne län"
20851,Malmö,,,,"Skåne län"
20852,Malmö,,,,"Skåne län"
20853,Malmö,,,,"Skåne län"
20854,Malmö,,,,"Skåne län"
20855,Malmö,,,,"Skåne län"
20856,Malmö,,,,"Skåne län"
20857,Malmö,,,,"Skåne län"
20858,Malmö,,,,"Skåne län"
20859,Malmö,,,,"Skåne län"
20860,Malmö,,,,"Skåne län"
20861,Malmö,,,,"Skåne län"
20862,Malmö,,,,"Skåne län"
20863,Malmö,,,,"Skåne län"
20864,Malmö,,,,"Skåne län"
20865,Malmö,,,,"Skåne län"
20866,Malmö,,,,"Skåne län"
20867,Malmö,,,,"Skåne län"
20868,Malmö,,,,"Skåne län"
20869,Malmö,,,,"Skåne län"
20870,Malmö,,,,"Skåne län"
20871,Malmö,,,,"Skåne län"
20872,Malmö,,,,"Skåne län"
20873,Malmö,,,,"Skåne län"
20874,Malmö,,,,"Skåne län"
20875,Malmö,,,,"Skåne län"
20876,Malmö,,,,"Skåne län"
20877,Malmö,,,,"Skåne län"
20878,Malmö,,,,"Skåne län"
20879,Malmö,,,,"Skåne län"
20880,Malmö,,,,"Skåne län"
20881,Malmö,,,,"Skåne län"
20882,Malmö,,,,"Skåne län"
20883,Malmö,,,,"Skåne län"
20884,Malmö,,,,"Skåne län"
20885,Malmö,,,,"Skåne län"
20886,Malmö,,,,"Skåne län"
20887,Malmö,,,,"Skåne län"
20888,Malmö,,,,"Skåne län"
20889,Malmö,,,,"Skåne län"
20890,Malmö,,,,"Skåne län"
20891,Malmö,,,,"Skåne län"
20892,Malmö,,,,"Skåne län"
20893,Malmö,,,,"Skåne län"
20894,Malmö,,,,"Skåne län"
20895,Malmö,,,,"Skåne län"
20896,Malmö,,,,"Skåne län"
20897,Malmö,,,,"Skåne län"
20898,Malmö,,,,"Skåne län"
20899,Malmö,,,,"Skåne län"
20900,Malmö,,,,"Skåne län"
20901,Malmö,,,,"Skåne län"
20902,Malmö,,,,"Skåne län"
20903,Malmö,,,,"Skåne län"
20904,Malmö,,,,"Skåne län"
20905,Malmö,,,,"Skåne län"
20906,Malmö,,,,"Skåne län"
20907,Malmö,,,,"Skåne län"
20908,Malmö,,,,"Skåne län"
20909,Malmö,,,,"Skåne län"
20910,Malmö,,,,"Skåne län"
20911,Malmö,,,,"Skåne län"
20912,Malmö,,,,"Skåne län"
20913,Malmö,,,,"Skåne län"
20914,Malmö,,,,"Skåne län"
20915,Malmö,,,,"Skåne län"
20916,Malmö,,,,"Skåne län"
20917,Malmö,,,,"Skåne län"
20918,Malmö,,,,"Skåne län"
20919,Malmö,,,,"Skåne län"
20920,Malmö,,,,"Skåne län"
20921,Malmö,,,,"Skåne län"
20922,Malmö,,,,"Skåne län"
20923,Malmö,,,,"Skåne län"
20924,Malmö,,,,"Skåne län"
20925,Malmö,,,,"Skåne län"
20926,Malmö,,,,"Skåne län"
20927,Malmö,,,,"Skåne län"
20928,Malmö,,,,"Skåne län"
20929,Malmö,,,,"Skåne län"
20930,Malmö,,,,"Skåne län"
20931,Malmö,,,,"Skåne län"
20932,Malmö,,,,"Skåne län"
20933,Malmö,,,,"Skåne län"
20934,Malmö,,,,"Skåne län"
20935,Malmö,,,,"Skåne län"
20936,Malmö,,,,"Skåne län"
20937,Malmö,,,,"Skåne län"
20938,Malmö,,,,"Skåne län"
20939,Malmö,,,,"Skåne län"
20940,Malmö,,,,"Skåne län"
20941,Malmö,,,,"Skåne län"
20942,Malmö,,,,"Skåne län"
20943,Malmö,,,,"Skåne län"
20944,Malmö,,,,"Skåne län"
20945,Malmö,,,,"Skåne län"
20946,Malmö,,,,"Skåne län"
20947,Malmö,,,,"Skåne län"
20948,Malmö,,,,"Skåne län"
20949,Malmö,,,,"Skåne län"
20950,Malmö,,,,"Skåne län"
20951,Malmö,,,,"Skåne län"
20952,Malmö,,,,"Skåne län"
20953,Malmö,,,,"Skåne län"
20954,Malmö,,,,"Skåne län"
20955,Malmö,,,,"Skåne län"
20956,Malmö,,,,"Skåne län"
20957,Malmö,,,,"Skåne län"
20958,Malmö,,,,"Skåne län"
20959,Malmö,,,,"Skåne län"
20960,Malmö,,,,"Skåne län"
20961,Malmö,,,,"Skåne län"
20962,Malmö,,,,"Skåne län"
20963,Malmö,,,,"Skåne län"
20964,Malmö,,,,"Skåne län"
20965,Malmö,,,,"Skåne län"
20966,Malmö,,,,"Skåne län"
20967,Malmö,,,,"Skåne län"
20968,Malmö,,,,"Skåne län"
20969,Malmö,,,,"Skåne län"
20970,Malmö,,,,"Skåne län"
20971,Malmö,,,,"Skåne län"
20972,Malmö,,,,"Skåne län"
20973,Malmö,,,,"Skåne län"
20974,Malmö,,,,"Skåne län"
20975,Malmö,,,,"Skåne län"
20976,Malmö,,,,"Skåne län"
20977,Malmö,,,,"Skåne län"
20978,Malmö,,,,"Skåne län"
20979,Malmö,,,,"Skåne län"
20980,Malmö,,,,"Skåne län"
